ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000172922	RNASEH2C	11	65482367	65488418	-1	protein_coding	84153	RNASEH2C	0.511931591971642	-0.196963594	26	16.11	1.25e-07	rs58950470;rs555465;rs495961;rs11227302	814
ENSG00000254470	AP5B1	11	65543364	65548273	-1	protein_coding	91056	AP5B1	6.97158289196506e-06	0.442298427	21	21.9	5.393e-08	rs11227302;rs495961	814
ENSG00000172818	OVOL1	11	65554493	65564690	1	protein_coding	5017	OVOL1	0.676795693517501	-0.557876634	12	21.9	2.903e-06	rs495961;rs11227302	814
ENSG00000172757	CFL1	11	65590493	65629497	-1	protein_coding	1072	CFL1	0.731049774850236	-1.419341246	7	12.25	7.168e-06	rs111953392	814
ENSG00000172803	SNX32	11	65601112	65624367	1	protein_coding	254122	SNX32	2.72866806441788e-13	0.151678174	4	12.25	7.168e-06	rs111953392	814
ENSG00000172732	MUS81	11	65624597	65635124	1	protein_coding	80198	MUS81	1.5772598767523e-06	-0.100508545	3	9.89	0.0003118	rs111953392	814
ENSG00000172638	EFEMP2	11	65633912	65641063	-1	protein_coding	30008	EFEMP2	0.0283881635333074	NA	10	9.692	2.109e-05	rs111953392	814
ENSG00000172543	CTSW	11	65647280	65651212	1	protein_coding	1521	CTSW	2.6259020966295e-07	0.389374556	19	12.51	1.96e-05	rs111953392	814
ENSG00000172500	FIBP	11	65651212	65656010	-1	protein_coding	9158	FIBP	0.0147227845892947	-0.597473427	28	12.51	1.96e-05	rs111953392	814
ENSG00000175602	CCDC85B	11	65657875	65659105	1	protein_coding	11007	CCDC85B	0.491379557770827	NA	20	12.51	1.96e-05	rs111953392	814
ENSG00000175592	FOSL1	11	65659520	65668044	-1	protein_coding	8061	FOSL1	0.28979602655229	-0.193810122	19	12.51	1.96e-05	rs111953392	814
ENSG00000179292	TMEM151A	11	66059341	66064135	1	protein_coding	256472	TMEM151A	0.788175023378681	NA	2	0.368	0.0203	rs4930355	815
ENSG00000174807	CD248	11	66081958	66084515	-1	protein_coding	57124	CD248	0.541815274554495	NA	1	8.285	0.008527	rs4930355	815
ENSG00000174791	RIN1	11	66097713	66104311	-1	protein_coding	9610	RIN1	0.000202046521763345	-0.239759133	4	8.285	0.0002105	rs4930355	815
ENSG00000174744	BRMS1	11	66104804	66112596	-1	protein_coding	25855	BRMS1	0.00107652477429526	-0.593185612	6	7.534	5.282e-05	rs4930355	815
ENSG00000174684	B3GNT1	11	66112843	66115163	-1	protein_coding	11041	B3GNT1	0.159379726862654	NA	5	7.534	5.282e-05	rs4930355	815
ENSG00000255468	RP11-867G23.8	11	66115421	66132275	1	protein_coding	NA	NA	0.114175280580478	NA	5	6.228	5.282e-05	rs4930355	815
ENSG00000174669	SLC29A2	11	66129992	66139685	-1	protein_coding	3177	SLC29A2	1.32364671800173e-08	0.039052887	3	2.25	5.692e-05	rs4930355	815
ENSG00000173599	PC	11	66615704	66725847	-1	protein_coding	5091	PC	0.716435670079512	-0.163689113	8	3.812	9.919e-05	rs1892928	816
ENSG00000173237	C11orf86	11	66742748	66744475	1	protein_coding	254439	C11orf86	NA	-0.264752632	3	11.92	2.746e-05	rs1892928	816
ENSG00000173227	SYT12	11	66774249	66818334	1	protein_coding	91683	SYT12	1.02517315716305e-05	-0.609330315	11	9.112	1.58e-06	rs1892928	816
ENSG00000162105	SHANK2	11	70313961	70963623	-1	protein_coding	22941	SHANK2	0.999920169615752	NA	14	12.73	7.58e-05	rs10899167	817
ENSG00000175564	UCP3	11	73711326	73720480	-1	protein_coding	7352	UCP3	1.07071142074629e-05	-0.663632869	4	3.476	2.326e-05	rs10898957	818
ENSG00000168014	C2CD3	11	73723763	73882255	-1	protein_coding	26005	C2CD3	8.07884267817138e-10	0.182678018	130	15.3	7.792e-07	rs10898957;rs2509991	818
ENSG00000214517	PPME1	11	73882144	73965748	1	protein_coding	51400	PPME1	0.92489377029294	-0.383916261	29	12.73	3.506e-06	rs10898957;rs2509991	818
ENSG00000149380	P4HA3	11	73946846	74022702	-1	protein_coding	283208	P4HA3	1.60495574125891e-07	-0.263634726	28	23	1.25e-05	rs10898957;rs2509991	818
ENSG00000165434	PGM2L1	11	74041363	74109518	-1	protein_coding	283209	PGM2L1	0.390476072570689	2.209111119	70	22.4	8.426e-07	rs10898957;rs2509991	818
ENSG00000166435	XRRA1	11	74518784	74660245	-1	protein_coding	143570	XRRA1	4.2498222134866e-05	0.529222388	6	12.22	0.000388	rs11530865	819
ENSG00000118363	SPCS2	11	74660292	74690076	1	protein_coding	9789	SPCS2	0.725113280909428	0.091931913	3	12.22	4.944e-05	rs11530865	819
ENSG00000162139	NEU3	11	74699179	74729938	1	protein_coding	10825	NEU3	1.64057530076216e-06	-0.502860782	6	6.063	4.897e-05	rs11530865	819
ENSG00000179240	RP11-111M22.2	11	76092357	76125663	1	protein_coding	101928749	NA	NA	NA	3	2.315	8.114e-05	rs10899226	820
ENSG00000158636	C11orf30	11	76155967	76264069	1	protein_coding	56946	C11orf30	0.999997096766169	-0.811740869	33	21.8	5.74e-06	rs10899226;rs2508745	820
ENSG00000137500	CCDC90B	11	82970139	82997450	-1	protein_coding	60492	CCDC90B	0.0090638207534691	0.077140968	2	14.4	5.674e-06	rs12294291	823
ENSG00000150672	DLG2	11	83166055	85338966	-1	protein_coding	1740	DLG2	0.673545370161857	0.016729105	190	18.79	2.395e-06	rs12294291;rs112164715	823:824
ENSG00000180773	SLC36A4	11	92877341	92931130	-1	protein_coding	120103	SLC36A4	2.69891717644805e-09	0.458597254	38	17.14	9.91e-06	rs935448	827
ENSG00000204403	CASP12	11	104756445	104769397	-1	protein_coding	100506742	CASP12	0.0877124851163816	-0.127888151	25	11.56	0.001274	rs10895712	829
ENSG00000185742	C11orf87	11	109292846	109299840	1	protein_coding	399947	C11orf87	0.245098740734549	-2.054101326	8	16.64	4.012e-08	rs10890995	830
ENSG00000137727	ARHGAP20	11	110447766	110583912	-1	protein_coding	57569	ARHGAP20	0.00902004672136777	-0.042139195	13	5.372	0.0001894	rs10891143	831
ENSG00000149294	NCAM1	11	112831997	113149158	1	protein_coding	4684	NCAM1	NA	NA	47	13.53	9.267e-07	rs12224032	833
ENSG00000149292	TTC12	11	113185251	113254266	1	protein_coding	54970	TTC12	1.44726952967987e-07	-0.271528473	2	3.386	7.082e-07	rs45627831	833
ENSG00000170209	ANKK1	11	113258513	113271140	1	protein_coding	255239	ANKK1	2.51117065910348e-08	-0.017548171	2	7.994	7.424e-05	rs45627831	833
ENSG00000149295	DRD2	11	113280318	113346413	-1	protein_coding	1813	DRD2	0.733263888671177	NA	32	19.05	4.057e-14	rs45627831;rs17529477;rs2514218;rs10891564;rs7131056	833
ENSG00000182985	CADM1	11	115039938	115375675	-1	protein_coding	23705	CADM1	0.99438640410443	-1.276282249	11	16.64	0.0001781	rs2027615	834
ENSG00000160593	AMICA1	11	118064455	118095809	-1	protein_coding	120425	AMICA1	0.0040590935326328	0.462089755	46	14.72	2.698e-06	rs11216816	837
ENSG00000160588	MPZL3	11	118097409	118123065	-1	protein_coding	196264	MPZL3	6.52170419480443e-09	0.275002643	47	14.72	0.0002644	rs11216816	837
ENSG00000149573	MPZL2	11	118124118	118135251	-1	protein_coding	10205	MPZL2	1.21919862877634e-11	1.217408378	14	12.81	0.0002644	rs11216816	837
ENSG00000154127	UBASH3B	11	122526383	122685181	1	protein_coding	84959	UBASH3B	0.988510645026986	-0.082479845	42	12.25	7.849e-05	rs35483388	839
ENSG00000023171	GRAMD1B	11	123396344	123498482	1	protein_coding	57476	GRAMD1B	0.984850768297199	1.313014633	11	22	6.446e-11	rs4525246;rs61123830;rs77502336	840
ENSG00000197125	OR8B8	11	124310022	124311054	-1	protein_coding	26493	OR8B8	0.00555520538174593	0.245929237	20	14.72	1.573e-07	rs12787539	841
ENSG00000170953	OR8B12	11	124412578	124413575	-1	protein_coding	219858	OR8B12	0.178075255695636	0.073697042	1	2.163	7.353e-07	rs12787539	841
ENSG00000196119	OR8A1	11	124439893	124441037	1	protein_coding	390275	OR8A1	0.058828646142404	0.640158714	8	9.133	1.178e-06	rs7107359	841
ENSG00000110013	SIAE	11	124503009	124565603	-1	protein_coding	54414	SIAE	2.58571955397209e-09	-1.319992658	1	2.424	3.38e-07	rs544368	841
ENSG00000064199	SPA17	11	124543694	124567414	1	protein_coding	53340	SPA17	0.00626347389447245	-0.479309001	1	2.424	3.38e-07	rs544368	841
ENSG00000154146	NRGN	11	124609742	124617106	1	protein_coding	4900	NRGN	0.536942023282865	-0.467861232	26	12.31	3.194e-13	rs585454;rs11219765;rs2075712;rs36053597;rs55661361;rs12541;rs7114238	841
ENSG00000019102	VSIG2	11	124617368	124622134	-1	protein_coding	23584	VSIG2	0.000163565811379291	-0.399228773	23	12.31	3.194e-13	rs55661361;rs2075712;rs12541;rs7114238;rs1940171	841
ENSG00000149564	ESAM	11	124622026	124632186	-1	protein_coding	90952	ESAM	0.191978713582815	NA	32	17.61	1.069e-13	rs55661361;rs2075712;rs12541;rs7114238;rs1940171;rs3802902	841
ENSG00000120458	MSANTD2	11	124636394	124670569	-1	protein_coding	79684	MSANTD2	0.70997170666646	-0.431692307	28	17.61	1.069e-13	rs7114238;rs1940171;rs3802902	841
ENSG00000182934	SRPR	11	126132814	126139039	-1	protein_coding	6734	SRPR	0.992611253840392	0.455998309	1	7.821	0.0002267	rs2276025	842
ENSG00000110074	FOXRED1	11	126138950	126148026	1	protein_coding	55572	FOXRED1	4.09171835158384e-11	-0.104951087	1	7.821	0.0002267	rs2276025	842
ENSG00000150455	TIRAP	11	126152960	126168740	1	protein_coding	114609	TIRAP	0.00266923121316854	NA	1	7.821	0.0002267	rs2276025	842
ENSG00000255062	RP11-712L6.5	11	126164193	126174213	-1	protein_coding	NA	NA	NA	NA	1	1.776	0.0003987	rs2276025	842
ENSG00000110063	DCPS	11	126173647	126215644	1	protein_coding	28960	DCPS	0.00163802399731831	-0.373208943	1	1.776	0.0003987	rs2276025	842
ENSG00000149571	KIRREL3	11	126293254	126873355	-1	protein_coding	84623	KIRREL3	0.977505780991965	1.273033827	9	15.63	1e-06	rs7115234	843
ENSG00000084234	APLP2	11	129939732	130014699	1	protein_coding	334	APLP2	0.521618002879557	-0.37292955	22	9.956	7.524e-05	rs7934366	844
ENSG00000149418	ST14	11	130029457	130080271	1	protein_coding	6768	ST14	0.85267655285458	NA	11	10.85	0.0001003	rs7934366	844
ENSG00000120451	SNX19	11	130745331	130786404	-1	protein_coding	399979	SNX19	9.83338246488835e-07	0.31917235	139	24.4	3.748e-11	rs3751033;rs7106771;rs11602497;rs12419710;rs10750450;rs67649878;rs2018036;rs7106928;rs961491	845
ENSG00000182667	NTM	11	131240373	132206716	1	protein_coding	50863	NTM	0.525365693930018	-0.215951005	90	18.8	1.3e-06	rs414778	846
ENSG00000183715	OPCML	11	132284871	133402414	-1	protein_coding	4978	OPCML	0.578155981232135	-0.880255888	169	18.53	1.664e-12	rs2509230;rs10894573;rs12278673;rs11223110;rs10791243;rs1894193;rs1939514;rs1784189;rs3016500	847
ENSG00000166118	SPATA19	11	133710526	133715433	-1	protein_coding	219938	SPATA19	5.976953927201e-05	-0.145945525	57	25.9	0.0001169	rs329664	848
ENSG00000080854	IGSF9B	11	133778459	133826880	-1	protein_coding	22997	IGSF9B	0.99987339409272	NA	41	15.94	2.104e-14	rs329647;rs118031494;rs502834;rs4936215;rs507378;rs612823	848
ENSG00000149328	GLB1L2	11	134201768	134248235	1	protein_coding	89944	GLB1L2	1.44692099840466e-16	0.183322743	18	7.516	3.235e-11	rs7113199;rs4937880;rs7112912	849
ENSG00000109956	B3GAT1	11	134248398	134281812	-1	protein_coding	27087	B3GAT1	0.78915280663019	2.202818697	86	13.65	1.572e-11	rs4937880;rs7113199;rs7112912;rs893951;rs11223794;rs4937882;rs11223791;rs893949	849
ENSG00000006831	ADIPOR2	12	1797740	1897844	1	protein_coding	79602	ADIPOR2	0.810597984007902	0.190570438	104	13.95	4.101e-07	rs9739162;rs113643793;rs71454838;rs10773983	850
ENSG00000151062	CACNA2D4	12	1901123	2028002	-1	protein_coding	93589	CACNA2D4	4.57168482146793e-22	0.980801755	24	12.16	2.827e-06	rs9739162;rs113643793;rs71454838	850
ENSG00000151067	CACNA1C	12	2079952	2802108	1	protein_coding	775	CACNA1C	0.99999843310185	-0.35401516	194	18.11	2.535e-23	rs10774030;rs10774034;rs34382810;rs4298967;rs2238051;rs882193;rs4765910;rs4765913;rs10848645;rs2283294;rs7295089;rs7980160;rs11062204;rs740417;rs73042103	851
ENSG00000130038	EFCAB4B	12	3715799	3873985	-1	protein_coding	84766	EFCAB4B	0.00382179118476076	-0.314637532	27	11.42	7.912e-06	rs6489486	852
ENSG00000089693	MLF2	12	6857170	6876641	-1	protein_coding	8079	MLF2	0.921484672213679	0.659816081	13	16.46	1.354e-06	rs11064369	854
ENSG00000159335	PTMS	12	6874682	6880116	1	protein_coding	5763	PTMS	0.778967638261344	NA	4	6.915	1.354e-06	rs11064369	854
ENSG00000110852	CLEC2B	12	10005583	10022735	-1	protein_coding	9976	CLEC2B	0.00273195547397739	1.038980481	33	7.975	0.000529	rs10844994	855
ENSG00000256797	KLRF2	12	10034088	10048432	1	protein_coding	100431172	KLRF2	NA	-0.170445394	37	7.975	0.000529	rs10844994	855
ENSG00000188393	CLEC2A	12	10051272	10084980	-1	protein_coding	387836	CLEC2A	NA	0.057510016	2	2.099	0.005618	rs10844994	855
ENSG00000171681	ATF7IP	12	14518610	14651697	1	protein_coding	55729	ATF7IP	0.99974103814101	-0.642881897	148	24.6	1.526e-06	rs7299037	856
ENSG00000121316	PLBD1	12	14656595	14721283	-1	protein_coding	79887	PLBD1	9.67351257348209e-13	-0.397770579	10	24.4	8.667e-05	rs7299037	856
ENSG00000151490	PTPRO	12	15475331	15750333	1	protein_coding	5800	PTPRO	0.304626089545522	-0.374713634	49	16.47	0.0001224	rs10846201	857
ENSG00000111404	RERGL	12	18233803	18473041	-1	protein_coding	79785	RERGL	5.31614636600088e-09	0.220659035	45	8.236	0.0001729	rs11043863	859
ENSG00000172572	PDE3A	12	20522179	20837315	1	protein_coding	5139	PDE3A	0.106612095996096	0.423257937	21	9.003	8.114e-05	rs4326884	860
ENSG00000134532	SOX5	12	23682440	24103966	-1	protein_coding	6660	SOX5	0.999398884487612	-0.598076885	8	13.43	6.112e-06	rs7954286;rs7132803	861:862
ENSG00000123096	SSPN	12	26274924	26452223	1	protein_coding	8082	SSPN	0.753322775232488	1.664137707	24	8.36	0.0001104	rs10842683	864
ENSG00000133687	TMTC1	12	29653773	29937692	-1	protein_coding	83857	TMTC1	3.06491591423056e-07	NA	96	19.9	3.912e-11	rs9669642;rs7312697;rs1551930;rs302318;rs302339;rs302344;rs302352	865
ENSG00000133704	IPO8	12	30781922	30848920	-1	protein_coding	10526	IPO8	0.97978380275245	0.947676195	39	13.89	0.0001049	rs10771763	866
ENSG00000110888	CAPRIN2	12	30862486	30907885	-1	protein_coding	65981	CAPRIN2	0.0120891274382742	-0.228302579	23	11.79	4.297e-05	rs10771763	866
ENSG00000139117	CPNE8	12	39040624	39301232	-1	protein_coding	144402	CPNE8	0.07800427323508	0.519700771	24	11.57	7.252e-06	rs12230119	867
ENSG00000139174	PRICKLE1	12	42852140	42984157	-1	protein_coding	144165	PRICKLE1	0.991966858696436	0.29104687	6	11.51	0.004149	rs10880324	868
ENSG00000134291	TMEM106C	12	48357352	48362661	1	protein_coding	79022	TMEM106C	3.96020841080124e-06	-0.756519746	3	4.48	0.003923	rs3737548	870
ENSG00000139219	COL2A1	12	48366748	48398269	-1	protein_coding	1280	COL2A1	0.999999986012304	0.170314928	21	22.7	0.0001232	rs3737548	870
ENSG00000257955	RP1-228P16.5	12	48413554	48419165	-1	protein_coding	NA	NA	NA	NA	8	15	0.002234	rs3737548	870
ENSG00000139620	KANSL2	12	49047184	49076021	-1	protein_coding	54934	KANSL2	0.404028496542896	0.069648654	1	7.989	NA	rs11168687	871
ENSG00000129315	CCNT1	12	49082247	49110681	-1	protein_coding	904	CCNT1	0.995809373034455	-1.310973193	2	7.989	9.3e-05	rs11168687	871
ENSG00000110881	ASIC1	12	50451331	50477394	1	protein_coding	41	ASIC1	0.988325492354336	-1.018082774	15	19	8.518e-09	rs578470	872
ENSG00000066117	SMARCD1	12	50478755	50494495	1	protein_coding	6602	SMARCD1	0.99952730034881	-1.111965043	14	15.32	3.84e-07	rs578470;rs10219559	872
ENSG00000167588	GPD1	12	50497602	50505102	1	protein_coding	2819	GPD1	0.147319093451793	-1.625698616	13	15.32	5.091e-07	rs578470;rs10219559	872
ENSG00000178449	COX14	12	50505762	50514240	1	protein_coding	84987	COX14	0.193248416761832	-0.891082429	16	15.94	7.615e-06	rs578470;rs10219559	872
ENSG00000139624	CERS5	12	50523575	50561288	-1	protein_coding	91012	CERS5	1.31067685318133e-05	-0.160640879	34	16.3	2.097e-06	rs578470;rs10219559;rs61928263	872
ENSG00000050405	LIMA1	12	50569571	50677329	-1	protein_coding	51474	LIMA1	1.28359617495965e-07	0.479229746	115	22.6	1.749e-07	rs578470;rs10219559;rs61928263;rs7136702;rs4307773	872
ENSG00000269529	AC140061.12	12	50690489	50691718	1	protein_coding	NA	NA	NA	NA	24	9.5	2.62e-06	rs7136702;rs61928263;rs4307773	872
ENSG00000185958	FAM186A	12	50720013	50790405	-1	protein_coding	121006	FAM186A	NA	-0.164142541	81	21.2	2.58e-06	rs7136702;rs61928263;rs4307773;rs10219559	872
ENSG00000161813	LARP4	12	50786166	50873787	1	protein_coding	113251	LARP4	0.994628855689498	-1.607230478	8	9.439	1.218e-06	rs7136702;rs4307773;rs61928263;rs10219559	872
ENSG00000066084	DIP2B	12	50898768	51142450	1	protein_coding	57609	DIP2B	0.999668381879693	-0.109243643	134	18.11	9.305e-06	rs10219559;rs4307773;rs61928263	872
ENSG00000123268	ATF1	12	51157493	51214905	1	protein_coding	466	ATF1	0.663831053655397	-0.334176661	45	20.7	3.34e-05	rs4307773	872
ENSG00000170442	KRT86	12	52643084	52702947	1	protein_coding	3892	KRT86	3.63965280007909e-05	0.802667101	33	37	0.0001757	rs2857673	873
ENSG00000205426	KRT81	12	52679697	52685318	-1	protein_coding	3887	KRT81	2.1584354437647e-07	0.654471829	1	13.08	NA	rs2857673	873
ENSG00000170523	KRT83	12	52708085	52715182	-1	protein_coding	3889	KRT83	1.70400143344448e-10	0.242372469	48	37	0.0001757	rs2857673	873
ENSG00000267873	AC121757.1	12	52709128	52709790	1	protein_coding	NA	NA	NA	NA	47	37	0.0001757	rs2857673	873
ENSG00000139626	ITGB7	12	53585102	53601091	-1	protein_coding	3695	ITGB7	0.00265423920172315	0.196891171	1	16.15	2.859e-06	rs3741434	874
ENSG00000172819	RARG	12	53604354	53626764	-1	protein_coding	5916	RARG	0.970063074313349	-0.310434933	5	16.15	2.859e-06	rs3741434;rs7398676	874
ENSG00000182544	MFSD5	12	53645035	53648189	1	protein_coding	84975	MFSD5	0.102466254658811	0.05750605	18	18.19	1.754e-05	rs7398676	874
ENSG00000135476	ESPL1	12	53662083	53687427	1	protein_coding	9700	ESPL1	0.999999917627418	0.276246018	5	11.4	7.396e-07	rs7398676;rs1465073	874
ENSG00000123349	PFDN5	12	53689075	53693234	1	protein_coding	5204	PFDN5	0.0433855614772836	-0.161848841	3	11.4	7.396e-07	rs1465073;rs7398676	874
ENSG00000139637	C12orf10	12	53693470	53700961	1	protein_coding	60314	C12orf10	2.43605474737215e-06	-0.047708442	2	7.941	7.396e-07	rs1465073;rs7398676	874
ENSG00000094914	AAAS	12	53701240	53718648	-1	protein_coding	8086	AAAS	4.54287182926272e-10	-0.354865458	2	7.941	7.396e-07	rs1465073;rs7398676	874
ENSG00000170374	SP7	12	53720362	53739099	-1	protein_coding	121340	SP7	0.663143306771365	-0.570874478	2	14.96	1.745e-07	rs61928076;rs10876446;rs1465073	874
ENSG00000185591	SP1	12	53773960	53810230	1	protein_coding	6667	SP1	0.997637149483068	-0.428431574	4	4.984	8.34e-07	rs12831185;rs61928076	874
ENSG00000135409	AMHR2	12	53817639	53825318	1	protein_coding	269	AMHR2	5.93082108191015e-07	-0.207707744	1	6.799	8.936e-05	rs12831185	874
ENSG00000205352	PRR13	12	53835389	53840429	1	protein_coding	54458	PRR13	0.634332002252778	-0.290702359	5	9.453	7.881e-06	rs12831185;rs61928076;rs10876446;rs10876460	874
ENSG00000197111	PCBP2	12	53835525	53874946	1	protein_coding	5094	PCBP2	0.987030330209409	NA	16	13.85	5.335e-06	rs12831185;rs61928076;rs10876446;rs10876460	874
ENSG00000139625	MAP3K12	12	53874274	53893847	-1	protein_coding	7786	MAP3K12	0.99998181311032	-0.326261114	5	9.415	6.144e-06	rs10876460;rs12831185;rs61928076	874
ENSG00000267281	RP11-793H13.10	12	53900472	54019763	-1	protein_coding	NA	NA	NA	NA	39	20.9	4.567e-06	rs7307025;rs7312853	874
ENSG00000170653	ATF7	12	53901640	54020199	-1	protein_coding	11016	ATF7	0.983314715299326	-1.618890214	39	20.9	4.567e-06	rs7307025;rs7312853	874
ENSG00000135390	ATP5G2	12	54026510	54071192	-1	protein_coding	517	ATP5G2	0.000275239005290865	-0.628488972	52	17.86	9.34e-07	rs7307025;rs7312853	874
ENSG00000170426	SDR9C7	12	57316938	57328189	-1	protein_coding	121214	SDR9C7	0.013528777168157	0.197488819	1	1.44	7.427e-08	rs725957	875
ENSG00000166863	TAC3	12	57403784	57422667	-1	protein_coding	6866	TAC3	0.040450004755837	-0.027806927	1	7.465	4.457e-08	rs324017;rs841828	875
ENSG00000166866	MYO1A	12	57422301	57444982	-1	protein_coding	4640	MYO1A	1.94521735757924e-35	0.197772804	1	7.465	4.457e-08	rs324017;rs841828	875
ENSG00000166881	TMEM194A	12	57449426	57481846	-1	protein_coding	23306	TMEM194A	0.0290896643526579	-0.469001586	10	17.19	3.388e-11	rs841828;rs324017;rs324018;rs34073963	875
ENSG00000166886	NAB2	12	57482677	57489259	1	protein_coding	4665	NAB2	0.987535197753901	NA	9	17.19	3.388e-11	rs324017;rs324018;rs34073963	875
ENSG00000166888	STAT6	12	57489191	57525922	-1	protein_coding	6778	STAT6	0.100774662146281	0.081036382	10	17.19	3.388e-11	rs324017;rs324018;rs34073963	875
ENSG00000123384	LRP1	12	57522276	57607134	1	protein_coding	4035	LRP1	1	NA	2	18	5.291e-11	rs34073963;rs12814239	875
ENSG00000182379	NXPH4	12	57610578	57620232	1	protein_coding	11247	NXPH4	0.462095793940255	NA	1	2.498	1.001e-11	rs61937595;rs12814239	875
ENSG00000182199	SHMT2	12	57623110	57628718	1	protein_coding	6472	SHMT2	0.00748753462073037	-0.580842293	2	7.767	1.001e-11	rs61937595;rs12814239;rs487722	875
ENSG00000185633	NDUFA4L2	12	57628686	57634498	-1	protein_coding	56901	NDUFA4L2	0.0142523749586636	-0.606701808	3	7.767	1.001e-11	rs61937595;rs12814239;rs487722	875
ENSG00000185482	STAC3	12	57637236	57644976	-1	protein_coding	246329	STAC3	0.00487830161425738	-0.547675299	4	11.19	6.372e-05	rs487722	875
ENSG00000179912	R3HDM2	12	57643392	57824788	-1	protein_coding	22864	R3HDM2	0.995928589389731	-0.474564542	39	16.61	4.914e-14	rs487722;rs61937595	875
ENSG00000258830	RP11-123K3.4	12	57643392	57690267	-1	protein_coding	NA	NA	NA	NA	13	16.61	4.914e-14	rs487722;rs61937595	875
ENSG00000268367	AC126614.1	12	57810198	57810536	1	protein_coding	NA	NA	NA	NA	5	4.187	2.93e-06	rs487722	875
